,Argonne_ID,DepMap_ID,RRID,cell_line_name,stripped_cell_line_name,CCLE_Name,Manual_edit
2412,gCSI.JHH-7,ACH-000848,CVCL_2805,JHH-7,JHH7,JHH7_LIVER,
2413,NCI60.MDA-MB-468,ACH-000849,CVCL_0419,MDA-MB-468,MDAMB468,MDAMB468_BREAST,
2414,CCLE.MDAMB468,ACH-000849,CVCL_0419,MDA-MB-468,MDAMB468,MDAMB468_BREAST,
2415,GDSC.MDA-MB-468,ACH-000849,CVCL_0419,MDA-MB-468,MDAMB468,MDAMB468_BREAST,
2416,gCSI.MDA-MB-468,ACH-000849,CVCL_0419,MDA-MB-468,MDAMB468,MDAMB468_BREAST,
2417,CTRP.MDA-MB-468,ACH-000849,CVCL_0419,MDA-MB-468,MDAMB468,MDAMB468_BREAST,
2418,CCLE.MORCPR,ACH-000851,CVCL_2620,MOR/CPR,MORCPR,MORCPR_LUNG,
2419,CTRP.MOR-CPR,ACH-000851,CVCL_2620,MOR/CPR,MORCPR,MORCPR_LUNG,
2420,CCLE.NCIH1435,ACH-000852,CVCL_1470,NCI-H1435,NCIH1435,NCIH1435_LUNG,
2421,GDSC.NCI-H1435,ACH-000852,CVCL_1470,NCI-H1435,NCIH1435,NCIH1435_LUNG,
2422,CTRP.NCI-H1435,ACH-000852,CVCL_1470,NCI-H1435,NCIH1435,NCIH1435_LUNG,
2423,CCLE.NCIH661,ACH-000853,CVCL_1577,NCI-H661,NCIH661,NCIH661_LUNG,
2424,GDSC.NCI-H661,ACH-000853,CVCL_1577,NCI-H661,NCIH661,NCIH661_LUNG,
2425,gCSI.NCI-H661,ACH-000853,CVCL_1577,NCI-H661,NCIH661,NCIH661_LUNG,
2426,CTRP.NCI-H661,ACH-000853,CVCL_1577,NCI-H661,NCIH661,NCIH661_LUNG,
2427,CCLE.KYSE150,ACH-000855,CVCL_1348,KYSE-150,KYSE150,KYSE150_OESOPHAGUS,
2428,GDSC.KYSE-150,ACH-000855,CVCL_1348,KYSE-150,KYSE150,KYSE150_OESOPHAGUS,
2429,gCSI.KYSE-150,ACH-000855,CVCL_1348,KYSE-150,KYSE150,KYSE150_OESOPHAGUS,
2430,CTRP.KYSE-150,ACH-000855,CVCL_1348,KYSE-150,KYSE150,KYSE150_OESOPHAGUS,
2431,CCLE.CAL51,ACH-000856,CVCL_1110,CAL-51,CAL51,CAL51_BREAST,
2432,GDSC.CAL-51,ACH-000856,CVCL_1110,CAL-51,CAL51,CAL51_BREAST,
2433,gCSI.CAL-51,ACH-000856,CVCL_1110,CAL-51,CAL51,CAL51_BREAST,
2434,CTRP.CAL-51,ACH-000856,CVCL_1110,CAL-51,CAL51,CAL51_BREAST,
2435,CCLE.CAL851,ACH-000857,CVCL_1114,CAL-85-1,CAL851,CAL851_BREAST,
2436,GDSC.CAL-85-1,ACH-000857,CVCL_1114,CAL-85-1,CAL851,CAL851_BREAST,
2437,CTRP.CAL-85-1,ACH-000857,CVCL_1114,CAL-85-1,CAL851,CAL851_BREAST,
2438,CCLE.KNS62,ACH-000858,CVCL_1335,KNS-62,KNS62,KNS62_LUNG,
2439,GDSC.KNS-62,ACH-000858,CVCL_1335,KNS-62,KNS62,KNS62_LUNG,
2440,gCSI.KNS-62,ACH-000858,CVCL_1335,KNS-62,KNS62,KNS62_LUNG,
2441,CTRP.KNS-62,ACH-000858,CVCL_1335,KNS-62,KNS62,KNS62_LUNG,
2442,CCLE.HCC1954,ACH-000859,CVCL_1259,HCC1954,HCC1954,HCC1954_BREAST,
2443,GDSC.HCC1954,ACH-000859,CVCL_1259,HCC1954,HCC1954,HCC1954_BREAST,
2444,gCSI.HCC1954,ACH-000859,CVCL_1259,HCC1954,HCC1954,HCC1954_BREAST,
2445,CTRP.HCC1954,ACH-000859,CVCL_1259,HCC1954,HCC1954,HCC1954_BREAST,
2446,CCLE.NCIH358,ACH-000860,CVCL_1559,NCI-H358,NCIH358,NCIH358_LUNG,
2447,GDSC.NCI-H358,ACH-000860,CVCL_1559,NCI-H358,NCIH358,NCIH358_LUNG,
2448,gCSI.NCI-H358,ACH-000860,CVCL_1559,NCI-H358,NCIH358,NCIH358_LUNG,
2449,CTRP.NCI-H358,ACH-000860,CVCL_1559,NCI-H358,NCIH358,NCIH358_LUNG,
2450,NCI60.HOP-62,ACH-000861,CVCL_1285,HOP-62,HOP62,HOP62_LUNG,
2451,CCLE.HOP62,ACH-000861,CVCL_1285,HOP-62,HOP62,HOP62_LUNG,
2452,GDSC.HOP-62,ACH-000861,CVCL_1285,HOP-62,HOP62,HOP62_LUNG,
2453,gCSI.HOP-62,ACH-000861,CVCL_1285,HOP-62,HOP62,HOP62_LUNG,
2454,CTRP.HOP-62,ACH-000861,CVCL_1285,HOP-62,HOP62,HOP62_LUNG,
2455,CCLE.KMBC2,ACH-000862,CVCL_2977,KMBC-2,KMBC2,KMBC2_URINARY_TRACT,
2456,CTRP.KMBC-2,ACH-000862,CVCL_2977,KMBC-2,KMBC2,KMBC2_URINARY_TRACT,
2457,CCLE.DBTRG05MG,ACH-000863,CVCL_1169,DBTRG-05MG,DBTRG05MG,DBTRG05MG_CENTRAL_NERVOUS_SYSTEM,
2458,GDSC.DBTRG-05MG,ACH-000863,CVCL_1169,DBTRG-05MG,DBTRG05MG,DBTRG05MG_CENTRAL_NERVOUS_SYSTEM,
2459,CTRP.DBTRG-05MG,ACH-000863,CVCL_1169,DBTRG-05MG,DBTRG05MG,DBTRG05MG_CENTRAL_NERVOUS_SYSTEM,
2460,CCLE.COLO684,ACH-000864,CVCL_1132,COLO 684,COLO684,COLO684_ENDOMETRIUM,
2461,GDSC.COLO-684,ACH-000864,CVCL_1132,COLO 684,COLO684,COLO684_ENDOMETRIUM,
2462,gCSI.COLO-684,ACH-000864,CVCL_1132,COLO 684,COLO684,COLO684_ENDOMETRIUM,
2463,CTRP.COLO-684,ACH-000864,CVCL_1132,COLO 684,COLO684,COLO684_ENDOMETRIUM,
2464,CCLE.KYSE450,ACH-000865,CVCL_1353,KYSE-450,KYSE450,KYSE450_OESOPHAGUS,
2465,GDSC.KYSE-450,ACH-000865,CVCL_1353,KYSE-450,KYSE450,KYSE450_OESOPHAGUS,
2466,gCSI.KYSE-450,ACH-000865,CVCL_1353,KYSE-450,KYSE450,KYSE450_OESOPHAGUS,
2467,CTRP.KYSE-450,ACH-000865,CVCL_1353,KYSE-450,KYSE450,KYSE450_OESOPHAGUS,
2468,CCLE.NCIH1048,ACH-000866,CVCL_1453,NCI-H1048,NCIH1048,NCIH1048_LUNG,
2469,GDSC.NCI-H1048,ACH-000866,CVCL_1453,NCI-H1048,NCIH1048,NCIH1048_LUNG,
2470,CCLE.CHAGOK1,ACH-000867,CVCL_1121,ChaGo-K-1,CHAGOK1,CHAGOK1_LUNG,
2471,GDSC.ChaGo-K-1,ACH-000867,CVCL_1121,ChaGo-K-1,CHAGOK1,CHAGOK1_LUNG,
2472,gCSI.CHAGO-K-1,ACH-000867,CVCL_1121,ChaGo-K-1,CHAGOK1,CHAGOK1_LUNG,
2473,CTRP.ChaGo-K-1,ACH-000867,CVCL_1121,ChaGo-K-1,CHAGOK1,CHAGOK1_LUNG,
2474,CCLE.HCC1195,ACH-000868,CVCL_5127,HCC-1195,HCC1195,HCC1195_LUNG,
2475,CTRP.HCC-1195,ACH-000868,CVCL_5127,HCC-1195,HCC1195,HCC1195_LUNG,
2476,CCLE.NCIH1568,ACH-000869,CVCL_1476,NCI-H1568,NCIH1568,NCIH1568_LUNG,
2477,GDSC.NCI-H1568,ACH-000869,CVCL_1476,NCI-H1568,NCIH1568,NCIH1568_LUNG,
2478,CTRP.NCI-H1568,ACH-000869,CVCL_1476,NCI-H1568,NCIH1568,NCIH1568_LUNG,
2479,CCLE.NCIH510,ACH-000871,CVCL_1565,NCI-H510,NCIH510,NCIH510_LUNG,
2480,CCLE.HCC515,ACH-000872,CVCL_5136,HCC515,HCC515,HCC515_LUNG,
2481,CCLE.KYSE270,ACH-000873,CVCL_1350,KYSE-270,KYSE270,KYSE270_OESOPHAGUS,
2482,GDSC.KYSE-270,ACH-000873,CVCL_1350,KYSE-270,KYSE270,KYSE270_OESOPHAGUS,
2483,gCSI.KYSE-270,ACH-000873,CVCL_1350,KYSE-270,KYSE270,KYSE270_OESOPHAGUS,
2484,CCLE.RS411,ACH-000874,CVCL_0093,RS4;11,RS411,RS411_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,
2485,GDSC.RS4-11,ACH-000874,CVCL_0093,RS4;11,RS411,RS411_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,
2486,CTRP.RS4-11,ACH-000874,CVCL_0093,RS4;11,RS411,RS411_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,
2487,CCLE.NCIH2347,ACH-000875,CVCL_1550,NCI-H2347,NCIH2347,NCIH2347_LUNG,
2488,GDSC.NCI-H2347,ACH-000875,CVCL_1550,NCI-H2347,NCIH2347,NCIH2347_LUNG,
2489,gCSI.NCI-H2347,ACH-000875,CVCL_1550,NCI-H2347,NCIH2347,NCIH2347_LUNG,
2490,CCLE.MDAMB415,ACH-000876,CVCL_0621,MDA-MB-415,MDAMB415,MDAMB415_BREAST,
2491,GDSC.MDA-MB-415,ACH-000876,CVCL_0621,MDA-MB-415,MDAMB415,MDAMB415_BREAST,
2492,CTRP.MDA-MB-415,ACH-000876,CVCL_0621,MDA-MB-415,MDAMB415,MDAMB415_BREAST,
2493,CCLE.EB1,ACH-000877,CVCL_2027,EB1,EB1,EB1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,
2494,gCSI.EB1,ACH-000877,CVCL_2027,EB1,EB1,EB1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,
2495,CTRP.EB1,ACH-000877,CVCL_2027,EB1,EB1,EB1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,
2496,CCLE.HCC15,ACH-000878,CVCL_2057,HCC-15,HCC15,HCC15_LUNG,
2497,GDSC.HCC-15,ACH-000878,CVCL_2057,HCC-15,HCC15,HCC15_LUNG,
2498,gCSI.HCC-15,ACH-000878,CVCL_2057,HCC-15,HCC15,HCC15_LUNG,
2499,CTRP.HCC-15,ACH-000878,CVCL_2057,HCC-15,HCC15,HCC15_LUNG,
2500,CCLE.MFE296,ACH-000879,CVCL_1406,MFE-296,MFE296,MFE296_ENDOMETRIUM,
2501,GDSC.MFE-296,ACH-000879,CVCL_1406,MFE-296,MFE296,MFE296_ENDOMETRIUM,
2502,CTRP.MFE-296,ACH-000879,CVCL_1406,MFE-296,MFE296,MFE296_ENDOMETRIUM,
2503,CCLE.AGS,ACH-000880,CVCL_0139,AGS,AGS,AGS_STOMACH,
2504,GDSC.AGS,ACH-000880,CVCL_0139,AGS,AGS,AGS_STOMACH,
2505,gCSI.AGS,ACH-000880,CVCL_0139,AGS,AGS,AGS_STOMACH,
2506,CTRP.AGS,ACH-000880,CVCL_0139,AGS,AGS,AGS_STOMACH,
2507,CCLE.MELJUSO,ACH-000881,CVCL_1403,MEL-JUSO,MELJUSO,MELJUSO_SKIN,
2508,GDSC.MEL-JUSO,ACH-000881,CVCL_1403,MEL-JUSO,MELJUSO,MELJUSO_SKIN,
2509,gCSI.MEL-JUSO,ACH-000881,CVCL_1403,MEL-JUSO,MELJUSO,MELJUSO_SKIN,
2510,CTRP.MEL-JUSO,ACH-000881,CVCL_1403,MEL-JUSO,MELJUSO,MELJUSO_SKIN,
2511,CCLE.IGR1,ACH-000882,CVCL_1303,IGR-1,IGR1,IGR1_SKIN,
2512,GDSC.IGR-1,ACH-000882,CVCL_1303,IGR-1,IGR1,IGR1_SKIN,
2513,gCSI.IGR-1,ACH-000882,CVCL_1303,IGR-1,IGR1,IGR1_SKIN,
2514,CTRP.IGR-1,ACH-000882,CVCL_1303,IGR-1,IGR1,IGR1_SKIN,
2515,CCLE.SW1783,ACH-000883,CVCL_1722,SW 1783,SW1783,SW1783_CENTRAL_NERVOUS_SYSTEM,
2516,GDSC.SW1783,ACH-000883,CVCL_1722,SW 1783,SW1783,SW1783_CENTRAL_NERVOUS_SYSTEM,
2517,CTRP.SW1783,ACH-000883,CVCL_1722,SW 1783,SW1783,SW1783_CENTRAL_NERVOUS_SYSTEM,
2518,CCLE.MDAMB435S,ACH-000884,CVCL_0622,MDA-MB-435S,MDAMB435S,MDAMB435S_SKIN,
2519,CCLE.TOV21G,ACH-000885,CVCL_3613,TOV-21G,TOV21G,TOV21G_OVARY,
2520,GDSC.TOV-21G,ACH-000885,CVCL_3613,TOV-21G,TOV21G,TOV21G_OVARY,
2521,gCSI.TOV-21G,ACH-000885,CVCL_3613,TOV-21G,TOV21G,TOV21G_OVARY,
2522,CTRP.TOV-21G,ACH-000885,CVCL_3613,TOV-21G,TOV21G,TOV21G_OVARY,
2523,CCLE.NCIH2009,ACH-000886,CVCL_1514,NCI-H2009,NCIH2009,NCIH2009_LUNG,
2524,GDSC.NCI-H2009,ACH-000886,CVCL_1514,NCI-H2009,NCIH2009,NCIH2009_LUNG,
2525,gCSI.NCI-H2009,ACH-000886,CVCL_1514,NCI-H2009,NCIH2009,NCIH2009_LUNG,
2526,CTRP.NCI-H2009,ACH-000886,CVCL_1514,NCI-H2009,NCIH2009,NCIH2009_LUNG,
2527,CCLE.SF172,ACH-000887,CVCL_V613,SF-172,SF172,SF172_CENTRAL_NERVOUS_SYSTEM,
2528,CCLE.NCIH1793,ACH-000888,CVCL_1496,NCI-H1793,NCIH1793,NCIH1793_LUNG,
2529,GDSC.NCI-H1793,ACH-000888,CVCL_1496,NCI-H1793,NCIH1793,NCIH1793_LUNG,
2530,CTRP.NCI-H1793,ACH-000888,CVCL_1496,NCI-H1793,NCIH1793,NCIH1793_LUNG,
2531,CCLE.KMM1,ACH-000889,CVCL_2981,KMM-1,KMM1,KMM1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,
2532,gCSI.KMM-1,ACH-000889,CVCL_2981,KMM-1,KMM1,KMM1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,
2533,CTRP.KMM-1,ACH-000889,CVCL_2981,KMM-1,KMM1,KMM1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,
2534,CCLE.SW1271,ACH-000890,CVCL_1716,SW 1271,SW1271,SW1271_LUNG,
2535,GDSC.SW1271,ACH-000890,CVCL_1716,SW 1271,SW1271,SW1271_LUNG,
2536,CTRP.SW-1271,ACH-000890,CVCL_1716,SW 1271,SW1271,SW1271_LUNG,
2537,CCLE.HCC1438,ACH-000891,CVCL_L088,HCC-1438,HCC1438,HCC1438_LUNG,
2538,CTRP.HCC-1438,ACH-000891,CVCL_L088,HCC-1438,HCC1438,HCC1438_LUNG,
2539,CCLE.NCIH1563,ACH-000892,CVCL_1475,NCI-H1563,NCIH1563,NCIH1563_LUNG,
2540,GDSC.NCI-H1563,ACH-000892,CVCL_1475,NCI-H1563,NCIH1563,NCIH1563_LUNG,
2541,CTRP.NCI-H1563,ACH-000892,CVCL_1475,NCI-H1563,NCIH1563,NCIH1563_LUNG,
2542,CCLE.NCIH1651,ACH-000893,CVCL_1484,NCI-H1651,NCIH1651,NCIH1651_LUNG,
2543,GDSC.NCI-H1651,ACH-000893,CVCL_1484,NCI-H1651,NCIH1651,NCIH1651_LUNG,
2544,gCSI.NCI-H1651,ACH-000893,CVCL_1484,NCI-H1651,NCIH1651,NCIH1651_LUNG,
2545,CTRP.NCI-H1651,ACH-000893,CVCL_1484,NCI-H1651,NCIH1651,NCIH1651_LUNG,
2546,CCLE.NCIH1869,ACH-000894,CVCL_1500,NCI-H1869,NCIH1869,NCIH1869_LUNG,
2547,GDSC.NCI-H1869,ACH-000894,CVCL_1500,NCI-H1869,NCIH1869,NCIH1869_LUNG,
2548,gCSI.NCI-H1869,ACH-000894,CVCL_1500,NCI-H1869,NCIH1869,NCIH1869_LUNG,
2549,CTRP.NCI-H1869,ACH-000894,CVCL_1500,NCI-H1869,NCIH1869,NCIH1869_LUNG,
2550,CCLE.CL34,ACH-000895,CVCL_1980,CL-34,CL34,CL34_LARGE_INTESTINE,
2551,GDSC.CL-34,ACH-000895,CVCL_1980,CL-34,CL34,CL34_LARGE_INTESTINE,
2552,CTRP.CL-34,ACH-000895,CVCL_1980,CL-34,CL34,CL34_LARGE_INTESTINE,
2553,CCLE.647V,ACH-000896,CVCL_1049,647-V,647V,647V_URINARY_TRACT,
2554,GDSC.647-V,ACH-000896,CVCL_1049,647-V,647V,647V_URINARY_TRACT,
2555,CTRP.647-V,ACH-000896,CVCL_1049,647-V,647V,647V_URINARY_TRACT,
2556,CCLE.FTC238,ACH-000897,CVCL_2447,FTC-238,FTC238,FTC238_THYROID,
2557,CTRP.FTC-238,ACH-000897,CVCL_2447,FTC-238,FTC238,FTC238_THYROID,
2558,CCLE.SNU719,ACH-000898,CVCL_5086,SNU-719,SNU719,SNU719_STOMACH,
2559,CTRP.SNU-719,ACH-000898,CVCL_5086,SNU-719,SNU719,SNU719_STOMACH,
2560,NCI60.NCI-H23,ACH-000900,CVCL_1547,NCI-H23,NCIH23,NCIH23_LUNG,
2561,CCLE.NCIH23,ACH-000900,CVCL_1547,NCI-H23,NCIH23,NCIH23_LUNG,
2562,GDSC.NCI-H23,ACH-000900,CVCL_1547,NCI-H23,NCIH23,NCIH23_LUNG,
2563,gCSI.NCI-H23,ACH-000900,CVCL_1547,NCI-H23,NCIH23,NCIH23_LUNG,
2564,CTRP.NCI-H23,ACH-000900,CVCL_1547,NCI-H23,NCIH23,NCIH23_LUNG,
2565,CCLE.HCC1359,ACH-000901,CVCL_5128,HCC-1359,HCC1359,HCC1359_LUNG,
2566,CCLE.CAL148,ACH-000902,CVCL_1106,CAL-148,CAL148,CAL148_BREAST,
2567,GDSC.CAL-148,ACH-000902,CVCL_1106,CAL-148,CAL148,CAL148_BREAST,
2568,gCSI.CAL-148,ACH-000902,CVCL_1106,CAL-148,CAL148,CAL148_BREAST,
2569,CTRP.CAL-148,ACH-000902,CVCL_1106,CAL-148,CAL148,CAL148_BREAST,
2570,CCLE.FTC133,ACH-000903,CVCL_1219,FTC-133,FTC133,FTC133_THYROID,
2571,GDSC.FTC-133,ACH-000903,CVCL_1219,FTC-133,FTC133,FTC133_THYROID,
2572,gCSI.FTC-133,ACH-000903,CVCL_1219,FTC-133,FTC133,FTC133_THYROID,
2573,CTRP.FTC-133,ACH-000903,CVCL_1219,FTC-133,FTC133,FTC133_THYROID,
2574,CCLE.5637,ACH-000905,CVCL_0126,5637,5637,5637_URINARY_TRACT,
2575,GDSC.5637,ACH-000905,CVCL_0126,5637,5637,5637_URINARY_TRACT,
2576,CTRP.5637,ACH-000905,CVCL_0126,5637,5637,5637_URINARY_TRACT,
2577,CCLE.ES2,ACH-000906,CVCL_3509,ES-2,ES2,ES2_OVARY,
2578,GDSC.ES-2,ACH-000906,CVCL_3509,ES-2,ES2,ES2_OVARY,
2579,gCSI.ES-2,ACH-000906,CVCL_3509,ES-2,ES2,ES2_OVARY,
2580,CTRP.ES-2,ACH-000906,CVCL_3509,ES-2,ES2,ES2_OVARY,
2581,CCLE.SNU349,ACH-000907,CVCL_5054,SNU-349,SNU349,SNU349_KIDNEY,
2582,CCLE.MDAMB453,ACH-000910,CVCL_0418,MDA-MB-453,MDAMB453,MDAMB453_BREAST,
2583,GDSC.MDA-MB-453,ACH-000910,CVCL_0418,MDA-MB-453,MDAMB453,MDAMB453_BREAST,
2584,gCSI.MDA-MB-453,ACH-000910,CVCL_0418,MDA-MB-453,MDAMB453,MDAMB453_BREAST,
2585,CTRP.MDA-MB-453,ACH-000910,CVCL_0418,MDA-MB-453,MDAMB453,MDAMB453_BREAST,
2586,CCLE.NUGC3,ACH-000911,CVCL_1612,NUGC-3,NUGC3,NUGC3_STOMACH,
2587,GDSC.NUGC-3,ACH-000911,CVCL_1612,NUGC-3,NUGC3,NUGC3_STOMACH,
2588,gCSI.NUGC-3,ACH-000911,CVCL_1612,NUGC-3,NUGC3,NUGC3_STOMACH,
2589,CTRP.NUGC-3,ACH-000911,CVCL_1612,NUGC-3,NUGC3,NUGC3_STOMACH,
2590,CCLE.NCIH2286,ACH-000912,CVCL_1545,NCI-H2286,NCIH2286,NCIH2286_LUNG,
2591,GDSC.NCI-H2286,ACH-000912,CVCL_1545,NCI-H2286,NCIH2286,NCIH2286_LUNG,
2592,CTRP.NCI-H2286,ACH-000912,CVCL_1545,NCI-H2286,NCIH2286,NCIH2286_LUNG,
2593,CCLE.ESS1,ACH-000913,CVCL_1205,ESS-1,ESS1,ESS1_ENDOMETRIUM,
2594,GDSC.ESS-1,ACH-000913,CVCL_1205,ESS-1,ESS1,ESS1_ENDOMETRIUM,
2595,CTRP.ESS-1,ACH-000913,CVCL_1205,ESS-1,ESS1,ESS1_ENDOMETRIUM,
2596,CCLE.HT,ACH-000914,CVCL_1290,HT,HT,HT_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,
2597,GDSC.HT,ACH-000914,CVCL_1290,HT,HT,HT_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,
2598,gCSI.HT,ACH-000914,CVCL_1290,HT,HT,HT_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,
2599,CTRP.HT,ACH-000914,CVCL_1290,HT,HT,HT_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,
2600,CCLE.IPC298,ACH-000915,CVCL_1307,IPC-298,IPC298,IPC298_SKIN,
2601,GDSC.IPC-298,ACH-000915,CVCL_1307,IPC-298,IPC298,IPC298_SKIN,
2602,gCSI.IPC-298,ACH-000915,CVCL_1307,IPC-298,IPC298,IPC298_SKIN,
2603,CTRP.IPC-298,ACH-000915,CVCL_1307,IPC-298,IPC298,IPC298_SKIN,
2604,CCLE.NCIH1573,ACH-000916,CVCL_1478,NCI-H1573,NCIH1573,NCIH1573_LUNG,
2605,GDSC.NCI-H1573,ACH-000916,CVCL_1478,NCI-H1573,NCIH1573,NCIH1573_LUNG,
2606,CTRP.NCI-H1573,ACH-000916,CVCL_1478,NCI-H1573,NCIH1573,NCIH1573_LUNG,
2607,CCLE.TE4,ACH-000917,CVCL_3337,TE-4,TE4,TE4_OESOPHAGUS,
2608,GDSC.TE-4,ACH-000917,CVCL_3337,TE-4,TE4,TE4_OESOPHAGUS,
2609,CTRP.TE-4,ACH-000917,CVCL_3337,TE-4,TE4,TE4_OESOPHAGUS,
2610,CCLE.MOLT16,ACH-000918,CVCL_1424,MOLT-16,MOLT16,MOLT16_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,
2611,GDSC.MOLT-16,ACH-000918,CVCL_1424,MOLT-16,MOLT16,MOLT16_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,
2612,CTRP.MOLT-16,ACH-000918,CVCL_1424,MOLT-16,MOLT16,MOLT16_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,
2613,CCLE.IM95,ACH-000919,CVCL_2961,IM95,IM95,IM95_STOMACH,
2614,GDSC.IM-95,ACH-000919,CVCL_2961,IM95,IM95,IM95_STOMACH,
2615,CTRP.IM-95,ACH-000919,CVCL_2961,IM95,IM95,IM95_STOMACH,
2616,CCLE.CMLT1,ACH-000920,CVCL_1126,CML-T1,CMLT1,CMLT1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,
2617,GDSC.CML-T1,ACH-000920,CVCL_1126,CML-T1,CMLT1,CMLT1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,
2618,CTRP.CML-T1,ACH-000920,CVCL_1126,CML-T1,CMLT1,CMLT1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,
2619,CCLE.RCHACV,ACH-000922,CVCL_1851,RCH-ACV,RCHACV,RCHACV_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,
2620,GDSC.RCH-ACV,ACH-000922,CVCL_1851,RCH-ACV,RCHACV,RCHACV_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,
2621,CTRP.RCH-ACV,ACH-000922,CVCL_1851,RCH-ACV,RCHACV,RCHACV_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,
2622,CCLE.BCP1,ACH-000923,CVCL_0107,BCP-1,BCP1,BCP1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,
2623,CTRP.BCP-1,ACH-000923,CVCL_0107,BCP-1,BCP1,BCP1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,
2624,CCLE.NCIH2172,ACH-000924,CVCL_1537,NCI-H2172,NCIH2172,NCIH2172_LUNG,
2625,GDSC.NCI-H2172,ACH-000924,CVCL_1537,NCI-H2172,NCIH2172,NCIH2172_LUNG,
2626,CTRP.NCI-H2172,ACH-000924,CVCL_1537,NCI-H2172,NCIH2172,NCIH2172_LUNG,
2627,CCLE.DV90,ACH-000925,CVCL_1184,DV-90,DV90,DV90_LUNG,
2628,GDSC.DV-90,ACH-000925,CVCL_1184,DV-90,DV90,DV90_LUNG,
2629,gCSI.DV-90,ACH-000925,CVCL_1184,DV-90,DV90,DV90_LUNG,
2630,CTRP.DV-90,ACH-000925,CVCL_1184,DV-90,DV90,DV90_LUNG,
2631,CCLE.HT55,ACH-000926,CVCL_1294,HT55,HT55,HT55_LARGE_INTESTINE,
2632,GDSC.HT55,ACH-000926,CVCL_1294,HT55,HT55,HT55_LARGE_INTESTINE,
2633,gCSI.HT55,ACH-000926,CVCL_1294,HT55,HT55,HT55_LARGE_INTESTINE,
2634,CTRP.HT55,ACH-000926,CVCL_1294,HT55,HT55,HT55_LARGE_INTESTINE,
2635,CCLE.BT474,ACH-000927,CVCL_0179,BT-474,BT474,BT474_BREAST,
2636,GDSC.BT-474,ACH-000927,CVCL_0179,BT-474,BT474,BT474_BREAST,
2637,gCSI.BT-474,ACH-000927,CVCL_0179,BT-474,BT474,BT474_BREAST,
2638,CTRP.BT-474,ACH-000927,CVCL_0179,BT-474,BT474,BT474_BREAST,
2639,CCLE.JHUEM1,ACH-000928,CVCL_4655,JHUEM-1,JHUEM1,JHUEM1_ENDOMETRIUM,
2640,CTRP.JHUEM-1,ACH-000928,CVCL_4655,JHUEM-1,JHUEM1,JHUEM1_ENDOMETRIUM,
2641,CCLE.NCIH2110,ACH-000929,CVCL_1530,NCI-H2110,NCIH2110,NCIH2110_LUNG,
2642,GDSC.NCI-H2110,ACH-000929,CVCL_1530,NCI-H2110,NCIH2110,NCIH2110_LUNG,
2643,CTRP.NCI-H2110,ACH-000929,CVCL_1530,NCI-H2110,NCIH2110,NCIH2110_LUNG,
2644,CCLE.HCC1569,ACH-000930,CVCL_1255,HCC1569,HCC1569,HCC1569_BREAST,
2645,GDSC.HCC1569,ACH-000930,CVCL_1255,HCC1569,HCC1569,HCC1569_BREAST,
2646,CTRP.HCC1569,ACH-000930,CVCL_1255,HCC1569,HCC1569,HCC1569_BREAST,
2647,CCLE.HMCB,ACH-000931,CVCL_3317,HMCB,HMCB,HMCB_SKIN,
2648,CTRP.HMCB,ACH-000931,CVCL_3317,HMCB,HMCB,HMCB_SKIN,
2649,CCLE.SNU1,ACH-000932,CVCL_0099,SNU-1,SNU1,SNU1_STOMACH,
2650,CTRP.SNU-1,ACH-000932,CVCL_0099,SNU-1,SNU1,SNU1_STOMACH,
2651,CCLE.SNU324,ACH-000933,CVCL_5051,SNU-324,SNU324,SNU324_PANCREAS,
2652,CCLE.MDAMB361,ACH-000934,CVCL_0620,MDA-MB-361,MDAMB361,MDAMB361_BREAST,
2653,GDSC.MDA-MB-361,ACH-000934,CVCL_0620,MDA-MB-361,MDAMB361,MDAMB361_BREAST,
2654,CTRP.MDA-MB-361,ACH-000934,CVCL_0620,MDA-MB-361,MDAMB361,MDAMB361_BREAST,
